a_cpse,a_code,a_desc,b_cpse,b_code,b_desc,sim,reason
CPCL,MAT100018,HEX NUT 8,CPCL,MAT100010,"HEX BOLT HDG, M14x56, 8.8",0.4752,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,CPCL,MAT100004,"HEX BOLT IS 1364, 8.8, M12x45, ZN",0.5349,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,CPCL,MAT100007,"HEX BOLT DIN 933, M10x30, A2-70, PLN",0.457,veto:type
CPCL,MAT100018,HEX NUT 8,CPCL,MAT100009,"HEX BOLT M12x50, DIN 931, PLN",0.4453,veto:type
CPCL,MAT100018,HEX NUT 8,CPCL,MAT100011,"HEX BOLT M18x72, 8.8, HDG, DIN 933",0.4564,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,CPCL,MAT100003,"HEX BOLT ZN, 8.8, mS 1364, M12x40",0.4838,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,CPCL,MAT100008,"HEX BOLT M10x30, DIN 933, A4-70, PLN",0.4453,veto:type
CPCL,MAT100018,HEX NUT 8,CPCL,MAT100006,"HEX BOLT BLK OX, 8.8, M20x80",0.512,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,CPCL,MAT100001,"HEX BOLT DIN 931, 8.8, M16x60",0.4995,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,GAIL,GLM-HB-0001,HEX BOLT M20X80 GR 8.8 BLACK DIN 933,0.4624,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,GAIL,GLM-HB-0013,HEX BOLT M12X45 8.8 ZN IS 1364,0.4435,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00010,Hex Bolt – A4-70 – Plain – DIN 931 – M12 X 50,0.4374,veto:type
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00006,Hex Bolt – Black Oxide – DIN 933 – 8.8 – M20 X 80,0.4464,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00012,Hex Bolt – Hot Dip Galvanised – 8.8 – M14 X 56 – DIN 933,0.4173,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00003,Hex Bolt – IS:1364 – Zinc Plated – 8.8,0.5645,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00002,Hex Bolt – M12 X 40 – 8.8 – Zinc Plated,0.4612,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00004,Hex Bolt – M10 X 40 – DIN 933,0.4607,veto:type
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00009,Hex Bolt – M10 X 30 – Placn – A4-70,0.5114,veto:type
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00005,Hex Bolt – 8.8 – Hot Dip Galvanised – DIN 933 – M10 X 40,0.402,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00011,Hex Bolt – DIN 931 – M12 X 50 – A4-70 – Plain,0.4357,veto:type
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00008,Hex Bolt – Plain – A2-70,0.5535,veto:type
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,0.4257,veto:type
CPCL,MAT100018,HEX NUT 8,IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,0.4365,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,NTPC,EGW000004,"Hex Bolt, M20 x 80 mm, Blk Oxide, Gr.8.8, DIN 933",0.4962,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,NTPC,EGW000002,"Hex Bolt, IS 1364, M12 x 40 mm, Zinc Pltd",0.5189,veto:type
CPCL,MAT100018,HEX NUT 8,NTPC,EGW000001,"Hex Bolt, Blk Oxide, Gr.8.8, M16 x 60 mm",0.5481,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,NTPC,EGW000005,"Hex Bolt, DIN 933, M10 x 30 mm, Gr.A2-70",0.4621,veto:type
CPCL,MAT100018,HEX NUT 8,NTPC,EGW000011,"Hex Bolt, Gr.8.8, H.D.G., M24 x 96 mm",0.5267,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,NTPC,EGW000006,"Hex Bolt, DIN 933, M10 x 30 mm, Gr.A4-70, Plain Finish",0.458,veto:type
CPCL,MAT100018,HEX NUT 8,NTPC,EGW000009,"Hex Bolt, H.D.G., DIN 933, M14 x 56 mm",0.4637,veto:type
CPCL,MAT100018,HEX NUT 8,NTPC,EGW000007,"Hex Bolt, Gr.A4-70, M12 x 50 mm, DIN 931, Plain Finimh",0.4525,veto:type
CPCL,MAT100018,HEX NUT 8,NTPC,EGW000008,"Hex Bolt, Gr.A4-70, Plain Finish, M12 x 50 mm",0.5188,veto:type
CPCL,MAT100018,HEX NUT 8,NTPC,EGW000003,"Hex Bolt, IS 1364, M12 x 45 mm, Gr.8.8, Zinc Pltd",0.5309,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,NTPC,EGW000010,"Hex Bolt, DIN 933, Gr.8.8, H.D.G., M18 x 72 mm",0.478,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,SAIL,S100021,HEX BOLT / DIN-933 / 10.9 GR / M10x40MM,0.4761,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,SAIL,S100035,HEX BOLT / PLAIN / M10x30MM,0.5657,veto:type
CPCL,MAT100018,HEX NUT 8,SAIL,S100042,HEX BOLT / M18x72MM / GALVANIZED / DIN-933 / 8.8 GR,0.4598,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,SAIL,S100028,HEX BOLT / DIN-933 / M20x80MM / BLACK / 8.8 GR,0.4904,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,SAIL,S100007,HEX BOLT / 8.8 GR / BLACK / DIN-931,0.5048,"veto:grade,type"
CPCL,MAT100018,HEX NUT 8,SAIL,S100049,HEX BOLT / DIN-933 / 8.8 GR / GALVANIZED / M24x96MM,0.461,"veto:grade,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100025,"STUD BOLT M20x100, PLN, B7, ASTM A193",0.4115,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100024,"FLAT WASHER M14, ZN, DIN 125",0.6193,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100027,"STUD BOLT PLN, ASTM A193, M20x100, B16",0.4544,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100012,"HEX BOLT M24x96, DIN 933, HDG",0.5907,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100002,"HEX BOLT BLK OX, M16x60, 10.9",0.4561,"veto:finish,grade,material,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100010,"HEX BOLT HDG, M14x56, 8.8",0.5698,"veto:finish,grade,material,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100004,"HEX BOLT IS 1364, 8.8, M12x45, ZN",0.6022,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100007,"HEX BOLT DIN 933, M10x30, A2-70, PLN",0.5026,"veto:finish,material,std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100009,"HEX BOLT M12x50, DIN 931, PLN",0.5051,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100011,"HEX BOLT M18x72, 8.8, HDG, DIN 933",0.622,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100003,"HEX BOLT ZN, 8.8, mS 1364, M12x40",0.6962,"veto:grade,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100008,"HEX BOLT M10x30, DIN 933, A4-70, PLN",0.481,"veto:finish,material,std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100021,"FLAT WASHER ZN, M10, DIN 125",0.6316,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100014,"HEX NUT PLN, DIN 934, A2-70, M10",0.4447,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100023,"FLAT WASHER M14, ZN, DIN 125",0.6193,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100016,"HEX NUT DIN 934, M12, HDG",0.5812,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100028,"STUD BOLT ASTM A193, PLN",0.4275,"veto:finish,material,std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100006,"HEX BOLT BLK OX, 8.8, M20x80",0.4423,"veto:finish,grade,material,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100017,"HEX NUT M14, DIN 934, 8, HDG",0.5697,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100019,"HEX NUT DIN 934, 8, HDG",0.5383,"veto:finish,grade,material,std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",CPCL,MAT100001,"HEX BOLT DIN 931, 8.8, M16x60",0.5306,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",GAIL,GLM-HB-0001,HEX BOLT M20X80 GR 8.8 BLACK DIN 933,0.4752,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",GAIL,GLM-HN-0006,HEX NUT M16 ZINC DIN 934,0.5637,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",GAIL,GLM-HB-0013,HEX BOLT M12X45 8.8 ZN IS 1364,0.6319,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00010,Hex Bolt – A4-70 – Plain – DIN 931 – M12 X 50,0.445,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00013,Hex Nut – Zinc Plated – DIN 934 – 8 – M16,0.6507,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00006,Hex Bolt – Black Oxide – DIN 933 – 8.8 – M20 X 80,0.4772,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00015,Hex Nut – A2-70 – M10 – Plain – DIN 934,0.4083,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00024,Flat Washer – DIN 125 – Zinc Plated,0.5754,"veto:std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00012,Hex Bolt – Hot Dip Galvanised – 8.8 – M14 X 56 – DIN 933,0.5782,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00003,Hex Bolt – IS:1364 – Zinc Plated – 8.8,0.5865,"veto:grade,std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00031,Socket Screw – 12.9 – DIN 912 – Zinc Plated – M10 X 35,0.959,veto:thread
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00025,Flat Washer – DIN 125 – Zinc Plated,0.5754,"veto:std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00023,Flat Washer – DIN 125 – Zinc Plated,0.5754,"veto:std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00002,Hex Bolt – M12 X 40 – 8.8 – Zinc Plated,0.6729,"veto:grade,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00029,Socket Screw – Black Oxide – DIN 912 – 12.9,0.7503,"veto:finish,material"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00004,Hex Bolt – M10 X 40 – DIN 933,0.4574,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00014,Hex Nut – Zinc Plated – 8,0.5085,"veto:grade,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00017,Hex Nut – Hot Dip Galvanised – 8 – DIN 934 – M14,0.5319,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00022,Flat Washer – M12 – DIN 125 – Zinc Plated,0.6002,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00020,Flat Washer – DIN 125 – M10 – Zinc Plated,0.5874,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00005,Hex Bolt – 8.8 – Hot Dip Galvanised – DIN 933 – M10 X 40,0.5617,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00011,Hex Bolt – DIN 931 – M12 X 50 – A4-70 – Plain,0.4364,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00016,Hex Nut – Hot Dip Galvanised – M12 – 8 – DIN 934,0.5448,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00028,Stud Bolt – Plain – M16 X 80 – B7 – ASTM A193,0.4027,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00019,Flat Washer – M16 – DIN 125 – Zinc Plated,0.5825,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,0.4373,"veto:finish,material,std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,0.5285,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,0.4683,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000022,"Flat Washer, M14, DIN 125",0.4191,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000027,"Socket Screw, Blk Oxide, DIN 912, Gr.12.9",0.7897,"veto:finish,material"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000021,"Flat Washer, DIN 125, M12, Zinc Pltd",0.6406,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000029,"Socket Screw, DIN 912, Gr.12.9, M10 x 35 mm",0.8389,veto:thread
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000004,"Hex Bolt, M20 x 80 mm, Blk Oxide, Gr.8.8, DIN 933",0.534,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000002,"Hex Bolt, IS 1364, M12 x 40 mm, Zinc Pltd",0.6175,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000001,"Hex Bolt, Blk Oxide, Gr.8.8, M16 x 60 mm",0.4754,"veto:finish,grade,material,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000015,"Hex Nut, H.D.G., M12, Gr.8, DIN 934",0.5814,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000025,"Stud Bolt, M20 x 100 mm",0.4333,"veto:thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000020,"Flat Washer, Zinc Pltd, DIN 9021",0.5928,"veto:std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000024,"Flat Washer, M18, Zinc Pltd, DIN 125",0.6053,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000023,"Flat Washer, M14, DIN 125, Zinc Pltd",0.6263,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000016,"Hex Nut, M14, H.D.G., Gr.8",0.5258,"veto:finish,grade,material,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000005,"Hex Bolt, DIN 933, M10 x 30 mm, Gr.A2-70",0.4836,"veto:std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000017,"Hex Nut, M14, H.D.G., DIN 934",0.5732,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000019,"Flat Washer, DIN 125, M16, Zinc Pltd",0.6348,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000018,"Hex Nut, DIN 934, M20, H.D.G., Gr.8",0.582,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000012,"Hex Nut, M16, Zinc Pltd, DIN 934",0.6298,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000011,"Hex Bolt, Gr.8.8, H.D.G., M24 x 96 mm",0.5736,"veto:finish,grade,material,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000006,"Hex Bolt, DIN 933, M10 x 30 mm, Gr.A4-70, Plain Finish",0.4885,"veto:finish,material,std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000009,"Hex Bolt, H.D.G., DIN 933, M14 x 56 mm",0.6034,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000007,"Hex Bolt, Gr.A4-70, M12 x 50 mm, DIN 931, Plain Finimh",0.4904,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000008,"Hex Bolt, Gr.A4-70, Plain Finish, M12 x 50 mm",0.4158,"veto:finish,material,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000003,"Hex Bolt, IS 1364, M12 x 45 mm, Gr.8.8, Zinc Pltd",0.6206,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000013,"Hex Nut, Gr.A2-70, Plain Finish, DIN 934, M10",0.4524,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",NTPC,EGW000010,"Hex Bolt, DIN 933, Gr.8.8, H.D.G., M18 x 72 mm",0.6232,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100021,HEX BOLT / DIN-933 / 10.9 GR / M10x40MM,0.5346,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100035,HEX BOLT / PLAIN / M10x30MM,0.4202,"veto:finish,material,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100042,HEX BOLT / M18x72MM / GALVANIZED / DIN-933 / 8.8 GR,0.6186,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100070,HEX NUT / PLAIN / DIN-934 / M10 / A470,0.4668,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100077,HEX NUT / M12 / DIN-934 / GALVANIZED / 8 GR,0.588,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100084,HEX NUT / 8 GR / DIN-934 / GALVANIZED / M12,0.5821,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100098,HEX NUT / DIN-934 / GALVANIZED / M18 / 8 GR,0.579,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100091,HEX NUT / GALVANIZED / M14 / 8 GR / DIN-934,0.5873,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100126,FLAT WASHER / ZP / DIN-125 / M14,0.558,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100028,HEX BOLT / DIN-933 / M20x80MM / BLACK / 8.8 GR,0.5438,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100056,HEX NUT / M16 / ZP / 8 GR / DIN-934,0.6794,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100133,FLAT WASHER / DIN-125 / M18 / ZP,0.5737,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100105,HEX NUT / 8 GR / DIN-934 / GALVANIZED / M20,0.5621,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100007,HEX BOLT / 8.8 GR / BLACK / DIN-931,0.5291,"veto:finish,grade,material,std,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100063,HEX NUT / PLAIN / M10 / DIN-934 / A270,0.466,"veto:finish,material,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100112,FLAT WASHER / DIN-125 / ZP / M16,0.573,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100049,HEX BOLT / DIN-933 / 8.8 GR / GALVANIZED / M24x96MM,0.5974,"veto:grade,std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100119,FLAT WASHER / M12 / ZP / DIN-125,0.5674,"veto:std,thread,type"
CPCL,MAT100030,"SOCKET HEAD CAP SCREW ZN, 12.9, M10x30, DIN 912",SAIL,S100161,SOCKET HEAD CAP SCREW / ZP / 12.9 GR / M10x35MM / DIN-912,0.9638,veto:thread
CPCL,MAT100025,"STUD BOLT M20x100, PLN, B7, ASTM A193",CPCL,MAT100027,"STUD BOLT PLN, ASTM A193, M20x100, B16",0.9629,veto:grade
CPCL,MAT100025,"STUD BOLT M20x100, PLN, B7, ASTM A193",CPCL,MAT100012,"HEX BOLT M24x96, DIN 933, HDG",0.452,"veto:finish,material,std,thread,type"
CPCL,MAT100025,"STUD BOLT M20x100, PLN, B7, ASTM A193",CPCL,MAT100002,"HEX BOLT BLK OX, M16x60, 10.9",0.4836,"veto:finish,grade,material,thread,type"
CPCL,MAT100025,"STUD BOLT M20x100, PLN, B7, ASTM A193",CPCL,MAT100010,"HEX BOLT HDG, M14x56, 8.8",0.4737,"veto:finish,grade,material,thread,type"
CPCL,MAT100025,"STUD BOLT M20x100, PLN, B7, ASTM A193",CPCL,MAT100004,"HEX BOLT IS 1364, 8.8, M12x45, ZN",0.599,"veto:finish,grade,material,std,thread,type"
CPCL,MAT100025,"STUD BOLT M20x100, PLN, B7, ASTM A193",CPCL,MAT100007,"HEX BOLT DIN 933, M10x30, A2-70, PLN",0.6147,"veto:material,std,thread,type"
CPCL,MAT100025,"STUD BOLT M20x100, PLN, B7, ASTM A193",CPCL,MAT100009,"HEX BOLT M12x50, DIN 931, PLN",0.5476,"veto:material,std,thread,type"
CPCL,MAT100025,"STUD BOLT M20x100, PLN, B7, ASTM A193",CPCL,MAT100015,"HEX NUT A4-70, PLb, M10",0.5197,"veto:thread,type"
CPCL,MAT100025,"STUD BOLT M20x100, PLN, B7, ASTM A193",CPCL,MAT100011,"HEX BOLT M18x72, 8.8, HDG, DIN 933",0.49,"veto:finish,grade,material,std,thread,type"
